season,home_team,away_team,goals_h,goals_a,stadium,link,match_week,match_date,month,day,weekday,referee,attendance,possession_h,possession_a,shots_on_target_h,shots_on_target_a,shots_h,shots_a,touches_h,touches_a,passes_h,passes_a,tackles_h,tackles_a,clearances_h,clearances_a,corners_h,corners_a,offsides_h,offsides_a,yellow_cards_h,yellow_cards_a,red_cards_h,red_cards_a,fouls_conceded_h,fouls_conceded_a,formation_h,formation_a
2017/18,Brighton,Watford,1,0,Amex Stadium,https://www.premierleague.com/match/22523,19,2017-12-23,12,23,6,Paul Tierney,30473,51.7,48.3,3,1,14,12,641,607,426,397,14,19,18,27,6,4,0,0,6,0,0,0,8,11,4-4-1-1,4-2-3-1
2017/18,Man City,Bournemouth,4,0,Etihad Stadium,https://www.premierleague.com/match/22527,19,2017-12-23,12,23,6,Mike Jones,54270,78.8,21.2,5,1,14,5,1057,390,901,232,19,10,10,27,4,6,4,2,0,1,0,0,8,7,4-3-3,3-4-2-1
2017/18,Southampton,Huddersfield,1,1,St. Mary's Stadium,https://www.premierleague.com/match/22528,19,2017-12-23,12,23,6,Lee Probert,29675,52.6,47.4,6,2,12,10,598,558,384,345,14,17,30,25,9,1,3,4,2,1,0,0,16,9,4-2-3-1,4-2-3-1
2017/18,Stoke,West Brom,3,1,bet365 Stadium,https://www.premierleague.com/match/22529,19,2017-12-23,12,23,6,Neil Swarbrick,29057,43.6,56.4,5,7,9,17,587,686,357,445,27,16,43,16,1,11,0,2,1,0,0,0,9,11,4-2-3-1,4-4-2
2017/18,Swansea,Crystal Palace,1,1,Liberty Stadium,https://www.premierleague.com/match/22530,19,2017-12-23,12,23,6,Craig Pawson,20354,64.3,35.7,2,5,7,13,790,551,594,336,18,21,13,21,6,3,1,1,2,3,0,0,13,11,4-3-3,4-4-2
2017/18,West Ham,Newcastle,2,3,London Stadium,https://www.premierleague.com/match/22531,19,2017-12-23,12,23,6,Lee Mason,56955,63.5,36.5,6,4,19,11,660,462,426,249,16,23,29,56,6,3,4,0,1,1,0,0,9,12,3-4-2-1,4-4-2
2017/18,Burnley,Spurs,0,3,Turf Moor,https://www.premierleague.com/match/22524,19,2017-12-23,12,23,6,Michael Oliver,21650,40.4,59.6,2,8,5,18,529,726,350,527,11,9,29,37,4,4,5,1,1,2,0,0,10,10,4-4-1-1,4-2-3-1
2017/18,Leicester,Man Utd,2,2,King Power Stadium,https://www.premierleague.com/match/22526,19,2017-12-23,12,23,6,Jonathan Moss,32202,49.7,50.3,3,6,11,19,610,652,448,448,8,17,16,29,4,6,0,5,2,2,1,0,19,8,4-2-3-1,4-2-3-1
2017/18,Arsenal,Liverpool,3,3,Emirates Stadium,https://www.premierleague.com/match/22522,19,2017-12-22,12,22,5,Martin Atkinson,59409,53.5,46.5,4,9,11,14,716,665,503,436,18,21,17,30,7,8,3,1,1,0,0,0,9,11,4-2-3-1,4-2-3-1
2017/18,Everton,Swansea,3,1,Goodison Park,https://www.premierleague.com/match/22516,18,2017-12-19,12,19,2,Jonathan Moss,37580,51.1,48.9,7,3,12,8,617,603,445,431,17,14,17,22,6,3,1,0,2,3,0,0,12,12,4-2-3-1,4-3-3
2017/18,West Brom,Man Utd,1,2,The Hawthorns,https://www.premierleague.com/match/22521,18,2017-12-17,12,17,7,Anthony Taylor,24782,43.1,56.9,5,3,12,8,607,762,433,588,15,12,14,20,6,3,1,1,1,3,0,0,14,7,4-3-3,4-2-3-1
2017/18,Bournemouth,Liverpool,0,4,Vitality Stadium,https://www.premierleague.com/match/22513,18,2017-12-17,12,17,7,Andre Marriner,10780,44.0,56.0,2,7,6,21,661,829,511,655,9,12,17,18,2,3,2,4,1,1,0,0,5,10,4-4-1-1,4-3-3
2017/18,Leicester,Crystal Palace,0,3,King Power Stadium,https://www.premierleague.com/match/22517,18,2017-12-16,12,16,6,Martin Atkinson,31081,56.1,43.9,2,6,11,13,678,587,452,368,16,25,12,35,6,4,2,2,1,0,0,0,12,13,4-2-3-1,4-4-2
2017/18,Arsenal,Newcastle,1,0,Emirates Stadium,https://www.premierleague.com/match/22512,18,2017-12-16,12,16,6,Stuart Attwell,59379,71.3,28.7,5,2,23,10,968,511,761,299,17,21,24,41,7,5,1,2,2,1,0,0,13,9,4-3-3,4-4-2
2017/18,Brighton,Burnley,0,0,Amex Stadium,https://www.premierleague.com/match/22514,18,2017-12-16,12,16,6,Chris Kavanagh,29921,57.8,42.2,2,7,12,11,695,535,475,358,11,12,37,28,8,2,2,2,4,2,0,0,13,13,4-2-3-1,4-4-1-1
