season,match_week,match_date,month,day,weekday,referee,home_team,away_team,stadium,attendance,h_position,a_position,goals_h,goals_a,possession_h,possession_a,shots_on_target_h,shots_on_target_a,shots_h,shots_a,touches_h,touches_a,passes_h,passes_a,tackles_h,tackles_a,clearances_h,clearances_a,corners_h,corners_a,offsides_h,offsides_a,yellow_cards_h,yellow_cards_a,red_cards_h,red_cards_a,fouls_conceded_h,fouls_conceded_a,formation_h,formation_a,result_h,result_a,points_h,points_a,total_n_matches_played_h,total_n_matches_played_a,total_max_points_h,total_max_points_a,total_points_h_cum,total_points_a_cum,total_points_dropped_h,total_points_dropped_a,total_goals_scored_h,total_goals_scored_a,total_goals_conceded_h,total_goals_conceded_a,total_avg_possession_h,total_avg_possession_a,total_avg_possession_last_3_h,total_avg_possession_last_3_a,total_avg_possession_last_5_h,total_avg_possession_last_5_a,total_avg_shots_on_target_h,total_avg_shots_on_target_a,total_avg_shots_on_target_last_3_h,total_avg_shots_on_target_last_3_a,total_avg_shots_on_target_last_5_h,total_avg_shots_on_target_last_5_a,total_avg_shots_h,total_avg_shots_a,total_avg_shots_last_3_h,total_avg_shots_last_3_a,total_avg_shots_last_5_h,total_avg_shots_last_5_a,total_avg_touches_h,total_avg_touches_a,total_avg_touches_last_3_h,total_avg_touches_last_3_a,total_avg_touches_last_5_h,total_avg_touches_last_5_a,total_avg_passes_h,total_avg_passes_a,total_avg_passes_last_3_h,total_avg_passes_last_3_a,total_avg_passes_last_5_h,total_avg_passes_last_5_a,total_avg_tackles_h,total_avg_tackles_a,total_avg_tackles_last_3_h,total_avg_tackles_last_3_a,total_avg_tackles_last_5_h,total_avg_tackles_last_5_a,total_avg_clearances_h,total_avg_clearances_a,total_avg_clearances_last_3_h,total_avg_clearances_last_3_a,total_avg_clearances_last_5_h,total_avg_clearances_last_5_a,total_avg_corners_h,total_avg_corners_a,total_avg_corners_last_3_h,total_avg_corners_last_3_a,total_avg_corners_last_5_h,total_avg_corners_last_5_a,total_avg_offsides_h,total_avg_offsides_a,total_avg_offsides_last_3_h,total_avg_offsides_last_3_a,total_avg_offsides_last_5_h,total_avg_offsides_last_5_a,total_avg_yellow_cards_h,total_avg_yellow_cards_a,total_avg_yellow_cards_last_3_h,total_avg_yellow_cards_last_3_a,total_avg_yellow_cards_last_5_h,total_avg_yellow_cards_last_5_a,total_avg_fouls_conceded_h,total_avg_fouls_conceded_a,total_avg_fouls_conceded_last_3_h,total_avg_fouls_conceded_last_3_a,total_avg_fouls_conceded_last_5_h,total_avg_fouls_conceded_last_5_a,n_matches_played_h,n_matches_played_a,max_points_h,max_points_a,points_h_cum,points_a_cum,points_dropped_h,points_dropped_a,goals_scored_h_cum,goals_scored_a_cum,goals_conceded_h_cum,goals_conceded_a_cum,avg_possession_h,avg_possession_a,avg_possession_last_3_h,avg_possession_last_3_a,avg_possession_last_5_h,avg_possession_last_5_a,avg_shots_on_target_h,avg_shots_on_target_a,avg_shots_on_target_last_3_h,avg_shots_on_target_last_3_a,avg_shots_on_target_last_5_h,avg_shots_on_target_last_5_a,avg_shots_h,avg_shots_a,avg_shots_last_3_h,avg_shots_last_3_a,avg_shots_last_5_h,avg_shots_last_5_a,avg_touches_h,avg_touches_a,avg_touches_last_3_h,avg_touches_last_3_a,avg_touches_last_5_h,avg_touches_last_5_a,avg_passes_h,avg_passes_a,avg_passes_last_3_h,avg_passes_last_3_a,avg_passes_last_5_h,avg_passes_last_5_a,avg_tackles_h,avg_tackles_a,avg_tackles_last_3_h,avg_tackles_last_3_a,avg_tackles_last_5_h,avg_tackles_last_5_a,avg_clearances_h,avg_clearances_a,avg_clearances_last_3_h,avg_clearances_last_3_a,avg_clearances_last_5_h,avg_clearances_last_5_a,avg_corners_h,avg_corners_a,avg_corners_last_3_h,avg_corners_last_3_a,avg_corners_last_5_h,avg_corners_last_5_a,avg_offsides_h,avg_offsides_a,avg_offsides_last_3_h,avg_offsides_last_3_a,avg_offsides_last_5_h,avg_offsides_last_5_a,avg_yellow_cards_h,avg_yellow_cards_a,avg_yellow_cards_last_3_h,avg_yellow_cards_last_3_a,avg_yellow_cards_last_5_h,avg_yellow_cards_last_5_a,avg_fouls_conceded_h,avg_fouls_conceded_a,avg_fouls_conceded_last_3_h,avg_fouls_conceded_last_3_a,avg_fouls_conceded_last_5_h,avg_fouls_conceded_last_5_a,is_boxing_day,finished_top_4_last_season_h,finished_top_4_last_season_a,won_carabao_cup_last_season_h,won_carabao_cup_last_season_a,won_fa_cup_last_season_h,won_fa_cup_last_season_a,won_epl_last_season_h,won_epl_last_season_a,was_in_ucl_last_season_h,was_in_ucl_last_season_a,was_in_uel_last_season_h,was_in_uel_last_season_a,is_in_ucl_this_season_h,is_in_ucl_this_season_a,is_in_uel_this_season_h,is_in_uel_this_season_a,traditional_top_6_h,traditional_top_6_a,newly_promoted_h,newly_promoted_a,total_goal_difference_h,total_goal_difference_a,goal_difference_h,goal_difference_a,positive_total_goal_difference_h,positive_total_goal_difference_a,positive_goal_difference_h,positive_goal_difference_a,is_derby,derby_name,ground_truth,home_win,draw,away_win,link
2017/18,17,2017-12-13,12,13,3,Chris Kavanagh,Southampton,Leicester,St. Mary's Stadium,27714,11,8,1,4,53.4,46.6,4,11,11,16,621,573,413,369,19,23,18,17,9,9,3,1,1,0,0,0,13,9,4-2-3-1,4-2-3-1,defeat,win,0,3,16,16,48,48,18,23,30,25,16,23,19,22,54.7,43.2,37.0,50.4,43.4,45.4,3.0,3.2,3.0,4.0,2.8,2.8,12.9,9.9,9.3,12.0,10.0,9.0,694.0,570.9,564.7,639.7,622.0,589.4,500.2,374.1,367.7,437.7,425.6,396.6,16.5,16.7,17.3,16.7,19.4,17.0,24.0,28.1,28.3,28.3,28.2,28.8,6.2,4.7,4.3,6.3,4.4,5.0,1.8,2.1,3.7,1.7,2.6,1.8,1.2,1.3,1.3,0.7,1.0,0.8,10.4,8.8,11.7,6.0,10.0,7.6,9,8,27,24,12,10,15,14,11,12,10,13,58.8,43.8,54.3,55.2,58.1,49.8,3.4,3.2,3.7,3.7,3.8,3.6,14.9,10.0,12.0,11.3,13.6,10.6,729.0,574.6,726.3,656.3,751.2,617.4,537.7,378.1,537.7,463.3,557.0,423.6,15.4,18.4,16.0,19.3,16.0,20.0,22.0,30.6,24.7,25.0,27.2,28.4,7.3,5.2,6.7,6.7,6.2,6.2,1.2,2.0,1.3,1.0,1.4,1.8,1.2,1.5,1.3,2.3,1.0,1.6,10.1,9.0,7.3,9.3,8.6,9.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-3,1,1,-1,0,1,1,0,0,No Derby,-1,0,0,1,https://www.premierleague.com/match/22510
2017/18,17,2017-12-13,12,13,3,Anthony Taylor,Swansea,Man City,Liberty Stadium,20870,19,1,0,4,21.5,78.5,3,10,7,23,383,1010,223,834,12,17,18,14,2,5,0,0,2,1,0,0,12,6,4-5-1,4-3-3,defeat,win,0,3,16,16,48,48,12,46,36,2,9,48,18,11,47.5,71.5,49.7,72.0,51.6,74.0,1.9,7.5,2.0,9.0,1.6,7.2,8.9,17.8,10.0,21.3,10.8,18.0,614.1,905.8,645.0,909.0,650.0,916.8,423.7,723.6,441.0,712.3,448.2,730.8,16.4,14.9,20.0,18.7,17.4,18.0,27.2,15.6,29.0,12.0,28.2,14.0,3.9,6.9,4.3,8.0,4.6,7.6,0.8,1.4,0.3,1.0,1.0,1.4,1.4,1.8,0.7,1.7,1.4,1.8,10.5,9.3,8.3,9.0,11.0,9.4,8,8,24,24,7,24,17,0,5,20,10,5,51.0,71.9,52.9,72.9,50.9,71.8,2.5,6.1,2.0,5.3,2.6,5.4,11.4,16.6,13.3,13.3,13.2,14.4,641.8,900.6,652.7,882.0,635.2,919.6,444.9,714.2,458.7,707.7,439.8,741.0,17.1,16.1,16.3,17.3,16.2,17.4,22.1,19.6,22.7,16.3,20.8,18.0,5.6,7.2,6.0,7.3,6.0,6.4,1.0,1.1,1.7,1.3,1.2,1.0,1.6,2.1,2.7,2.0,1.8,2.2,11.1,9.9,13.0,10.0,11.4,10.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-9,37,-5,15,0,1,0,1,0,No Derby,-1,0,0,1,https://www.premierleague.com/match/22506
2017/18,17,2017-12-12,12,12,2,Mike Jones,Burnley,Stoke,Turf Moor,19909,7,15,1,0,51.0,49.0,2,7,10,14,599,566,392,380,14,17,36,36,6,4,0,0,4,2,0,0,6,14,4-4-1-1,4-4-2,win,defeat,3,0,16,16,48,48,28,16,20,32,15,19,12,35,42.0,40.1,45.1,37.7,42.2,41.1,3.2,3.3,4.3,2.3,4.4,3.2,10.1,10.6,10.7,8.0,11.4,9.4,537.2,534.0,563.0,524.3,540.6,566.0,348.2,339.4,368.0,331.3,350.0,363.0,14.7,15.9,17.7,15.3,17.8,15.2,32.9,27.4,31.7,28.3,29.2,28.2,4.7,4.2,5.3,4.3,5.8,4.4,3.1,1.6,4.3,3.0,4.0,2.2,2.1,1.3,1.3,1.0,1.4,0.8,9.1,9.2,10.7,9.7,10.4,7.8,8,8,24,24,14,5,10,19,6,9,3,20,48.6,40.7,41.5,40.5,46.7,34.4,3.5,2.8,4.7,4.0,4.8,3.0,11.6,9.5,11.0,9.0,13.0,7.6,580.5,539.2,526.3,565.0,572.4,503.8,388.6,338.0,341.0,363.0,385.6,313.8,14.0,16.2,14.7,15.7,14.0,15.4,30.0,30.9,29.7,28.3,26.6,31.6,4.9,4.0,5.3,5.0,5.6,3.2,4.1,1.8,4.3,1.3,3.8,1.4,1.8,1.2,1.3,0.3,1.8,1.2,9.6,8.2,10.0,6.3,10.0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-16,3,-11,1,0,1,0,0,No Derby,1,1,0,0,https://www.premierleague.com/match/22502
2017/18,16,2017-12-10,12,10,7,Robert Madley,Southampton,Arsenal,St. Mary's Stadium,31643,11,5,1,1,33.0,67.0,3,6,6,11,567,928,375,758,14,13,36,13,4,5,4,1,2,2,0,0,12,10,4-2-3-1,3-4-2-1,draw,draw,1,1,15,15,45,45,17,28,28,17,15,29,18,19,56.1,61.9,48.4,69.7,49.4,58.6,3.0,6.8,3.7,8.3,2.8,6.6,13.4,18.0,13.0,24.0,11.4,18.4,702.5,799.7,663.7,875.3,658.2,772.0,508.6,616.3,463.7,701.7,465.6,590.8,16.7,16.3,19.0,16.0,19.6,16.4,23.2,21.4,23.0,16.0,24.6,19.6,6.3,6.5,5.3,8.0,5.4,7.2,1.6,2.6,2.3,3.0,1.8,4.0,1.1,1.8,0.7,1.0,1.0,2.6,10.3,11.1,9.7,11.7,8.4,12.2,8,7,24,21,11,7,13,14,10,8,9,12,62.1,57.8,65.2,57.7,63.6,55.3,3.5,4.7,4.7,6.3,4.0,5.4,16.0,14.3,16.7,18.0,15.2,14.8,749.2,753.4,803.0,740.7,785.0,730.2,558.0,577.7,609.0,567.3,590.8,554.8,15.6,14.9,18.3,13.0,16.8,15.2,20.2,21.6,22.7,20.3,22.0,24.2,7.8,5.0,8.0,5.7,7.0,4.6,0.9,2.0,0.7,2.3,1.2,1.8,1.1,2.4,0.7,2.3,0.8,2.0,9.9,12.6,6.7,14.3,8.6,13.6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,-3,10,1,-4,0,1,1,0,0,No Derby,0,0,1,0,https://www.premierleague.com/match/22498
2017/18,16,2017-12-10,12,10,7,Craig Pawson,Liverpool,Everton,Anfield,53082,4,10,1,1,79.4,20.6,3,2,23,3,963,383,736,197,13,21,8,49,12,1,1,0,1,3,0,0,8,11,4-3-3,4-4-2,draw,draw,1,1,15,15,45,45,29,18,16,27,33,19,19,28,59.2,46.2,56.9,41.3,56.8,38.6,6.7,3.3,5.7,3.7,6.4,4.2,17.5,10.1,14.0,6.3,15.6,7.2,770.8,596.2,793.3,561.0,760.4,531.8,577.7,399.5,599.0,369.0,569.4,329.8,16.8,17.6,16.7,14.7,16.2,19.6,20.1,33.9,26.7,40.3,24.0,40.8,5.9,3.6,6.0,2.0,6.2,2.4,1.6,1.9,1.3,1.0,1.4,1.8,1.3,1.7,1.7,1.3,1.2,1.4,9.5,13.2,9.0,13.7,11.0,16.2,7,7,21,21,15,3,6,18,13,5,2,16,63.2,43.6,62.7,41.2,64.3,45.5,8.1,2.9,6.7,3.0,6.8,3.6,21.1,8.9,17.7,9.3,21.4,9.6,826.4,583.0,836.7,544.3,838.4,596.0,627.1,392.3,638.3,349.0,634.2,401.6,15.7,20.4,14.7,21.7,13.4,21.4,18.1,31.3,21.3,33.7,19.4,32.2,7.6,3.1,8.7,5.3,9.0,3.6,1.6,1.3,0.7,0.7,1.2,1.2,0.7,1.6,0.3,1.7,0.4,1.4,9.6,12.7,11.7,16.3,9.8,14.6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,14,-9,11,-11,1,0,1,0,1,Merseyside,0,0,1,0,https://www.premierleague.com/match/22495
2017/18,16,2017-12-10,12,10,7,Michael Oliver,Man Utd,Man City,Old Trafford,74847,2,1,1,2,35.4,64.6,5,7,8,14,517,789,329,606,22,18,17,15,2,8,4,0,4,2,0,0,16,10,4-2-3-1,4-3-3,defeat,win,0,3,15,15,45,45,35,43,10,2,35,46,9,10,52.6,72.0,41.3,76.9,46.9,72.7,5.1,7.5,5.0,8.3,4.8,6.8,14.1,18.0,12.7,21.3,12.8,17.0,690.9,913.6,583.0,950.7,631.6,920.4,491.9,731.5,377.7,754.7,429.8,734.4,13.7,14.7,13.0,19.7,13.4,18.0,25.6,15.6,39.7,12.7,32.2,15.4,6.3,6.9,3.7,7.7,5.8,7.0,1.1,1.5,0.7,2.0,0.6,2.0,1.8,1.8,1.0,2.0,1.4,1.6,11.6,9.3,9.7,9.0,11.8,10.4,7,7,21,21,21,21,0,0,20,18,1,4,57.3,72.9,55.9,77.5,55.3,72.4,5.7,6.0,4.7,4.7,5.6,6.0,17.0,17.0,14.0,13.7,15.2,17.2,737.1,916.6,729.7,991.0,720.8,929.8,541.0,729.7,530.0,815.3,526.4,747.2,12.6,15.9,11.3,16.7,13.0,17.6,18.7,20.3,21.3,18.3,19.0,19.8,7.4,7.1,7.3,5.3,6.4,7.0,1.4,1.3,1.7,1.7,1.4,1.0,1.1,2.1,0.7,2.3,1.0,1.8,11.3,9.9,10.3,9.0,10.4,9.2,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,26,36,19,14,1,1,1,1,1,Manchester,-1,0,0,1,https://www.premierleague.com/match/22496
2017/18,16,2017-12-09,12,9,6,Anthony Taylor,West Ham,Chelsea,London Stadium,56953,19,3,1,0,30.6,69.4,2,2,5,19,536,895,299,683,22,24,32,17,4,3,3,2,6,1,0,0,10,10,3-4-2-1,3-5-1-1,win,defeat,3,0,15,15,45,45,10,32,35,13,13,28,32,12,47.0,54.1,42.8,57.7,43.6,57.7,3.5,5.7,3.7,7.3,3.6,7.4,9.9,14.5,7.3,18.3,7.6,16.8,588.9,730.9,581.3,830.7,596.6,788.4,393.7,532.1,370.7,616.0,397.6,585.8,15.7,18.9,16.7,20.7,13.2,18.0,23.1,22.6,21.3,16.7,20.8,17.2,4.1,6.4,5.0,11.3,3.6,8.4,2.2,2.5,1.7,0.7,2.6,0.6,2.1,1.7,1.3,2.0,2.2,2.0,9.7,11.1,7.3,8.3,8.2,10.6,6,7,18,21,7,16,11,5,7,15,11,5,49.7,53.0,54.1,55.4,50.9,55.8,3.0,4.6,2.3,5.0,3.0,4.8,11.3,12.4,10.0,13.3,9.8,12.4,619.2,726.1,667.7,777.3,636.0,773.2,413.3,523.9,475.7,586.7,433.8,573.2,17.7,21.9,14.7,17.7,17.0,20.4,17.0,25.9,10.3,18.3,15.8,24.2,5.5,5.3,5.7,5.7,4.6,5.0,2.5,2.3,2.7,2.0,3.0,2.6,2.2,2.0,1.7,2.7,2.4,2.2,9.8,10.4,7.7,8.0,9.6,8.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-19,16,-4,10,0,1,0,1,0,No Derby,1,1,0,0,https://www.premierleague.com/match/22501
2017/18,16,2017-12-09,12,9,6,Lee Probert,Burnley,Watford,Turf Moor,19479,7,8,1,0,49.0,51.0,5,2,8,11,565,580,377,394,8,10,38,34,3,5,6,3,1,0,0,1,10,12,4-2-3-1,4-2-3-1,win,defeat,3,0,15,15,45,45,25,22,20,23,14,25,12,26,41.5,51.2,40.9,52.5,39.8,55.6,3.1,3.2,3.3,3.0,3.6,3.8,10.2,11.9,10.7,10.0,10.8,11.6,535.3,637.2,552.0,640.3,530.8,678.2,346.3,440.1,359.0,445.3,343.4,484.4,15.1,16.4,19.3,21.0,18.4,18.0,32.6,26.2,30.0,27.3,28.6,25.8,4.8,4.5,6.0,5.0,5.4,4.6,2.9,1.8,3.7,0.7,2.8,0.6,2.2,1.9,1.7,2.7,1.4,2.2,9.0,12.1,10.0,13.7,9.2,13.2,7,7,21,21,11,13,10,8,5,15,3,10,48.5,51.9,40.9,52.4,47.3,54.3,3.3,4.1,4.7,4.0,4.2,3.8,12.1,13.3,12.3,13.0,12.2,12.4,582.7,640.4,554.3,641.3,588.4,664.8,390.3,432.3,365.7,439.7,401.4,460.8,14.9,19.3,16.7,19.3,15.4,19.2,28.9,28.1,26.7,23.3,23.4,27.0,5.1,4.7,6.0,4.7,5.6,4.8,3.9,2.3,3.7,1.7,3.6,1.8,1.9,2.0,2.0,2.3,2.2,2.0,9.6,13.3,9.7,13.7,9.8,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,2,5,1,0,1,1,0,No Derby,1,1,0,0,https://www.premierleague.com/match/22492
2017/18,16,2017-12-09,12,9,6,Kevin Friend,Crystal Palace,Bournemouth,Selhurst Park,24823,18,14,2,2,45.1,54.9,8,5,24,11,561,651,345,442,18,19,18,34,6,3,5,3,5,2,0,0,14,14,4-4-2,4-4-1-1,draw,draw,1,1,15,15,45,45,10,15,35,30,8,13,25,17,47.3,48.8,49.9,53.9,50.0,48.9,3.4,3.2,3.7,4.0,4.2,4.6,12.2,10.2,10.0,12.0,11.4,12.2,605.9,623.7,628.7,691.7,627.4,619.4,398.4,434.8,425.7,484.7,416.8,421.4,17.7,12.9,17.0,14.0,16.4,12.8,22.8,27.1,24.3,26.0,26.0,30.0,6.4,5.2,5.7,4.7,7.0,6.2,1.3,0.5,1.0,0.3,1.6,0.6,1.8,1.7,0.7,1.3,1.2,1.8,10.3,8.1,9.0,7.0,8.6,9.2,7,7,21,21,8,7,13,14,8,4,12,8,53.9,48.7,59.5,50.5,53.4,45.6,5.1,3.3,7.0,4.7,5.8,3.8,14.9,8.7,15.3,10.7,14.8,9.0,666.9,605.7,703.0,620.3,672.4,575.6,453.9,421.7,480.3,423.3,456.4,387.8,19.7,13.4,20.0,14.3,19.6,13.4,17.9,26.6,17.3,32.3,19.6,30.0,6.9,4.7,8.3,5.7,7.0,5.6,1.0,0.7,2.0,1.0,1.4,1.0,2.3,1.6,1.3,1.7,2.2,1.8,10.4,8.4,12.0,9.3,11.4,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,-4,-4,-4,0,0,0,0,0,No Derby,0,0,1,0,https://www.premierleague.com/match/22493
2017/18,16,2017-12-09,12,9,6,Stuart Attwell,Huddersfield,Brighton,John Smith's Stadium,24018,16,12,2,0,58.4,41.6,6,2,19,7,746,598,541,391,23,17,16,24,8,1,0,0,1,5,0,0,6,10,4-2-3-1,4-4-1-1,win,defeat,3,0,15,15,45,45,15,17,30,28,9,14,26,19,45.1,44.9,34.4,45.9,44.5,47.1,2.6,2.7,1.7,2.7,2.2,2.6,8.5,8.5,5.3,8.0,8.4,7.6,581.6,590.1,493.3,619.0,566.8,606.8,382.9,413.0,305.7,448.3,375.4,435.6,20.1,15.1,17.3,18.3,18.2,17.2,29.1,27.3,29.7,21.0,26.4,23.2,4.9,4.4,3.3,4.0,4.8,5.0,2.0,2.3,2.0,2.0,2.0,2.2,1.9,1.5,1.3,1.7,1.4,1.4,11.1,10.5,10.3,10.0,9.8,11.0,7,7,21,21,11,7,10,14,6,5,8,7,41.5,43.6,30.9,40.2,38.6,38.6,2.7,2.3,2.0,3.0,2.0,2.4,8.6,8.4,5.3,6.7,7.4,7.6,561.9,581.6,466.0,554.7,535.6,554.4,357.6,402.6,271.7,370.7,333.8,371.8,20.7,13.9,21.0,15.0,20.8,14.8,30.1,28.6,35.7,37.0,32.6,31.6,4.9,4.6,3.3,3.3,4.4,3.8,2.9,2.0,3.0,1.3,3.2,1.4,1.7,1.0,2.3,1.0,1.8,1.2,9.1,11.7,9.3,11.3,8.2,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-17,-5,-2,-2,0,0,0,0,0,No Derby,1,1,0,0,https://www.premierleague.com/match/22494
2017/18,16,2017-12-09,12,9,6,Mike Dean,Swansea,West Brom,Liberty Stadium,19580,20,17,1,0,54.3,45.7,3,1,18,7,675,589,461,396,20,15,24,29,6,3,1,2,2,5,0,0,8,18,4-3-3,4-4-2,win,defeat,3,0,15,15,45,45,9,13,36,32,8,12,18,21,47.1,38.1,47.7,42.2,52.0,43.0,1.8,2.9,1.3,4.0,1.4,3.4,8.3,9.1,7.3,11.0,9.6,9.8,610.1,512.1,630.0,566.0,645.6,570.8,421.2,326.5,436.3,354.0,449.6,371.4,16.2,15.7,19.0,19.0,15.8,17.6,27.4,26.9,29.3,30.3,27.2,25.0,3.8,3.9,3.7,1.3,5.0,2.4,0.8,2.3,1.0,3.0,1.0,3.2,1.3,2.1,1.3,2.3,1.4,2.6,10.7,11.5,11.7,12.3,12.0,13.0,7,7,21,21,4,5,17,16,4,4,10,9,50.6,38.5,53.4,37.2,50.2,37.1,2.4,2.1,2.3,2.3,2.6,2.2,10.4,7.6,13.7,7.0,11.6,6.6,637.0,518.9,656.0,517.7,625.8,514.2,442.6,332.7,459.3,330.0,433.4,328.0,16.7,13.0,15.3,14.3,16.4,14.8,21.9,29.0,21.7,30.0,19.4,28.2,5.6,3.4,6.3,2.7,5.8,2.6,1.0,2.3,1.3,3.7,1.0,2.4,1.6,2.1,2.0,3.0,1.6,3.0,11.6,10.6,12.3,12.0,11.6,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-9,-6,-5,0,0,0,0,0,No Derby,1,1,0,0,https://www.premierleague.com/match/22499
2017/18,16,2017-12-09,12,9,6,Roger East,Spurs,Stoke,Wembley Stadium,62202,6,13,5,1,70.8,29.2,11,3,20,4,842,438,657,268,18,17,16,29,12,6,7,2,1,0,0,0,12,9,4-2-3-1,3-4-3,win,defeat,3,0,15,15,45,45,25,16,20,29,23,18,13,30,61.2,40.9,61.5,43.3,62.2,44.7,5.2,3.3,4.3,2.3,3.8,4.0,17.1,11.0,17.0,10.0,15.4,10.8,766.3,540.4,759.3,600.7,768.4,588.4,559.4,344.1,551.3,383.7,557.2,385.2,16.0,15.9,18.3,16.3,17.4,14.8,23.6,27.3,18.3,28.3,21.4,26.0,6.9,4.1,6.3,3.0,6.6,4.0,2.2,1.6,4.3,2.7,3.4,1.8,1.2,1.4,1.3,1.3,1.0,0.8,10.5,9.2,9.3,8.3,10.0,8.4,7,7,21,21,12,5,9,16,9,8,5,15,65.7,42.3,59.0,40.7,65.0,40.1,5.4,2.7,4.3,3.7,5.4,3.2,20.1,10.3,17.0,9.7,19.0,9.4,810.9,553.7,748.7,573.3,818.2,541.2,608.0,348.0,543.7,356.7,615.2,341.2,16.1,16.1,19.0,16.0,18.0,15.0,18.6,31.1,22.7,37.7,19.4,30.8,9.3,3.7,7.0,3.3,8.2,3.0,1.3,1.7,2.0,1.3,1.8,1.2,1.1,1.4,0.3,1.7,0.6,1.4,8.7,8.1,6.0,6.3,7.6,7.6,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,10,-12,4,-7,1,0,1,0,0,No Derby,1,1,0,0,https://www.premierleague.com/match/22500
2017/18,16,2017-12-09,12,9,6,Neil Swarbrick,Newcastle,Leicester,St. James' Park,52117,15,9,2,3,37.8,62.2,4,5,10,13,519,751,337,562,21,20,22,16,6,5,1,2,2,1,0,0,10,8,4-4-1-1,4-4-1-1,defeat,win,0,3,15,15,45,45,15,20,30,25,14,20,22,20,42.9,41.9,46.3,46.6,44.4,43.6,4.4,3.1,2.7,3.0,3.4,2.6,12.7,9.7,11.3,10.0,12.4,9.2,570.5,558.9,644.0,591.0,605.4,561.8,376.5,361.6,435.0,385.0,404.4,369.0,16.1,16.5,15.7,18.0,16.8,15.8,30.5,28.9,29.3,34.7,30.0,30.4,5.4,4.7,5.3,6.3,6.2,6.0,1.5,2.1,1.7,1.3,2.2,1.4,1.8,1.3,1.3,0.7,1.4,1.6,11.1,8.9,11.0,7.3,10.6,7.6,7,7,21,21,10,7,11,14,7,9,8,11,42.1,41.1,51.9,49.2,46.0,45.4,3.9,3.0,3.0,4.0,3.4,2.8,11.4,9.6,11.7,10.7,11.4,10.0,537.7,549.4,636.7,598.7,575.4,578.8,344.0,351.9,435.3,403.0,378.4,380.0,16.0,18.1,15.7,20.3,17.2,17.6,28.9,32.7,26.7,29.3,30.4,32.8,5.7,5.3,6.7,7.0,5.6,6.0,2.0,2.0,3.0,1.3,2.4,1.6,1.9,1.6,2.3,2.3,2.2,1.6,11.1,9.1,10.3,9.7,11.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-8,0,-1,-2,0,0,0,0,0,No Derby,-1,0,0,1,https://www.premierleague.com/match/22497
2017/18,15,2017-12-03,12,3,7,Jonathan Moss,Bournemouth,Southampton,Vitality Stadium,10764,15,11,1,1,47.8,52.2,5,4,16,15,631,660,415,458,12,23,29,17,5,4,0,6,2,1,0,0,6,12,4-4-1-1,4-2-3-1,draw,draw,1,1,14,14,42,42,14,16,28,26,12,14,16,17,48.9,56.4,48.2,43.9,47.7,48.5,3.1,2.9,4.0,2.3,3.8,2.2,9.8,13.3,9.7,9.7,10.4,9.6,623.1,705.5,624.0,627.7,620.0,650.8,436.2,512.2,428.3,431.7,430.2,464.0,13.0,16.2,14.0,20.0,11.8,18.2,27.0,23.6,32.3,29.3,28.0,24.6,5.2,6.5,5.7,4.7,6.2,6.0,0.6,1.3,0.7,1.0,0.6,0.8,1.7,1.1,1.7,0.7,1.8,1.0,8.3,10.1,9.3,8.7,9.0,8.0,7,6,21,18,7,5,14,13,8,4,8,8,49.1,48.8,44.8,37.6,51.6,47.5,2.9,2.2,2.7,1.0,3.0,2.0,10.9,9.7,9.0,6.0,12.2,10.4,640.6,647.2,608.3,547.3,683.4,635.8,450.7,451.2,424.0,360.7,491.8,441.0,12.6,17.0,11.0,19.0,11.4,17.2,27.4,28.2,28.3,28.3,26.0,28.0,5.7,4.8,5.7,4.7,6.0,5.0,0.4,1.8,0.3,1.3,0.4,1.6,1.9,1.2,1.7,1.0,1.4,1.2,8.1,10.5,9.0,10.0,7.6,10.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4,-3,0,-4,0,0,0,0,0,No Derby,0,0,1,0,https://www.premierleague.com/match/22483
